Value of variables for instance: 10att48
Variable X[i][j]
y[0][142] = 1

Variable w[i][j]
w[0][0] = 1
w[1][1] = 1
w[1][12] = 1
w[1][77] = 1
w[1][108] = 1
w[1][109] = 1
w[1][125] = 1
w[1][154] = 1
w[1][186] = 1
w[2][2] = 1
w[2][10] = 1
w[2][92] = 1
w[2][157] = 1
w[3][3] = 1
w[3][5] = 1
w[3][82] = 1
w[3][181] = 1
w[4][4] = 1
w[4][39] = 1
w[4][61] = 1
w[4][116] = 1
w[4][131] = 1
w[4][193] = 1
w[6][6] = 1
w[6][33] = 1
w[6][56] = 1
w[6][93] = 1
w[6][179] = 1
w[7][7] = 1
w[7][28] = 1
w[7][31] = 1
w[7][58] = 1
w[7][75] = 1
w[7][98] = 1
w[7][135] = 1
w[7][166] = 1
w[7][174] = 1
w[8][8] = 1
w[8][24] = 1
w[8][45] = 1
w[8][145] = 1
w[9][9] = 1
w[9][122] = 1
w[9][141] = 1
w[11][11] = 1
w[11][106] = 1
w[11][160] = 1
w[13][13] = 1
w[13][32] = 1
w[13][41] = 1
w[13][63] = 1
w[13][119] = 1
w[13][124] = 1
w[14][14] = 1
w[14][111] = 1
w[14][127] = 1
w[15][15] = 1
w[15][76] = 1
w[15][102] = 1
w[15][104] = 1
w[15][139] = 1
w[15][182] = 1
w[16][16] = 1
w[16][35] = 1
w[16][40] = 1
w[16][44] = 1
w[16][191] = 1
w[17][17] = 1
w[17][18] = 1
w[17][23] = 1
w[17][91] = 1
w[17][95] = 1
w[17][118] = 1
w[17][134] = 1
w[17][136] = 1
w[17][150] = 1
w[17][161] = 1
w[19][19] = 1
w[19][29] = 1
w[19][37] = 1
w[19][48] = 1
w[19][67] = 1
w[19][79] = 1
w[19][85] = 1
w[19][107] = 1
w[19][133] = 1
w[19][137] = 1
w[19][151] = 1
w[19][165] = 1
w[19][180] = 1
w[20][20] = 1
w[20][89] = 1
w[21][21] = 1
w[21][22] = 1
w[21][87] = 1
w[21][170] = 1
w[25][25] = 1
w[25][55] = 1
w[25][68] = 1
w[25][99] = 1
w[25][100] = 1
w[25][149] = 1
w[26][26] = 1
w[26][70] = 1
w[26][175] = 1
w[27][27] = 1
w[27][90] = 1
w[27][96] = 1
w[27][128] = 1
w[30][30] = 1
w[30][47] = 1
w[30][62] = 1
w[30][194] = 1
w[34][34] = 1
w[34][60] = 1
w[34][156] = 1
w[34][171] = 1
w[36][36] = 1
w[36][71] = 1
w[36][114] = 1
w[36][168] = 1
w[36][183] = 1
w[38][38] = 1
w[38][52] = 1
w[38][69] = 1
w[38][148] = 1
w[38][169] = 1
w[38][197] = 1
w[42][42] = 1
w[42][49] = 1
w[42][88] = 1
w[42][105] = 1
w[42][117] = 1
w[42][158] = 1
w[42][184] = 1
w[43][43] = 1
w[43][101] = 1
w[43][129] = 1
w[43][147] = 1
w[43][199] = 1
w[46][46] = 1
w[46][80] = 1
w[46][140] = 1
w[46][178] = 1
w[50][50] = 1
w[51][51] = 1
w[51][53] = 1
w[51][57] = 1
w[51][83] = 1
w[51][115] = 1
w[51][162] = 1
w[51][195] = 1
w[54][54] = 1
w[54][103] = 1
w[54][143] = 1
w[54][152] = 1
w[54][159] = 1
w[54][192] = 1
w[59][59] = 1
w[59][73] = 1
w[59][86] = 1
w[59][164] = 1
w[59][185] = 1
w[64][64] = 1
w[64][74] = 1
w[64][78] = 1
w[64][112] = 1
w[64][123] = 1
w[64][126] = 1
w[64][187] = 1
w[65][65] = 1
w[65][113] = 1
w[65][130] = 1
w[65][132] = 1
w[65][144] = 1
w[65][167] = 1
w[65][177] = 1
w[65][198] = 1
w[66][66] = 1
w[66][196] = 1
w[72][72] = 1
w[72][84] = 1
w[72][121] = 1
w[81][81] = 1
w[81][120] = 1
w[81][146] = 1
w[81][155] = 1
w[94][94] = 1
w[94][97] = 1
w[94][173] = 1
w[110][110] = 1
w[110][188] = 1
w[110][189] = 1
w[138][138] = 1
w[138][172] = 1
w[142][142] = 1
w[142][153] = 1
w[142][163] = 1
w[142][176] = 1
w[142][190] = 1

Variable f[i][j]
f[0][1] = 1
f[0][2] = 1
f[0][3] = 1
f[0][4] = 1
f[0][5] = 1
f[0][6] = 1
f[0][7] = 1
f[0][8] = 1
f[0][9] = 1
f[0][10] = 1
f[0][11] = 1
f[0][12] = 1
f[0][13] = 1
f[0][14] = 1
f[0][15] = 1
f[0][16] = 1
f[0][17] = 1
f[0][18] = 1
f[0][19] = 1
f[0][20] = 1
f[0][21] = 1
f[0][22] = 1
f[0][23] = 1
f[0][24] = 1
f[0][25] = 1
f[0][26] = 1
f[0][27] = 1
f[0][28] = 1
f[0][29] = 1
f[0][30] = 1
f[0][31] = 1
f[0][32] = 1
f[0][33] = 1
f[0][34] = 1
f[0][35] = 1
f[0][36] = 1
f[0][37] = 1
f[0][38] = 1
f[0][39] = 1
f[0][40] = 1

Value of variables for instance: 41gr202
Variable X[i][j]
X[0][1] = 1
X[1][2] = 1
X[2][15] = 1
X[3][4] = 1
X[4][0] = 1
X[5][7] = 1
X[6][5] = 1
X[7][3] = 1
X[8][6] = 1
X[9][8] = 1
X[10][17] = 1
X[15][73] = 1
X[16][9] = 1
X[17][16] = 1
X[18][10] = 1
X[19][20] = 1
X[20][18] = 1
X[22][23] = 1
X[23][141] = 1
X[24][143] = 1
X[25][19] = 1
X[28][136] = 1
X[29][30] = 1
X[30][33] = 1
X[32][25] = 1
X[33][52] = 1
X[36][32] = 1
X[38][119] = 1
X[40][102] = 1
X[42][43] = 1
X[43][46] = 1
X[45][105] = 1
X[46][45] = 1
X[50][29] = 1
X[51][54] = 1
X[52][51] = 1
X[54][56] = 1
X[55][42] = 1
X[56][57] = 1
X[57][59] = 1
X[59][55] = 1
X[63][71] = 1
X[64][63] = 1
X[65][64] = 1
X[66][65] = 1
X[67][66] = 1
X[71][50] = 1
X[73][74] = 1
X[74][75] = 1
X[75][67] = 1
X[76][93] = 1
X[77][40] = 1
X[78][76] = 1
X[79][80] = 1
X[80][161] = 1
X[81][79] = 1
X[84][86] = 1
X[85][84] = 1
X[86][88] = 1
X[88][89] = 1
X[89][90] = 1
X[90][77] = 1
X[91][85] = 1
X[92][91] = 1
X[93][97] = 1
X[96][92] = 1
X[97][96] = 1
X[100][114] = 1
X[102][117] = 1
X[104][127] = 1
X[105][110] = 1
X[106][108] = 1
X[108][104] = 1
X[110][106] = 1
X[111][100] = 1
X[112][121] = 1
X[113][124] = 1
X[114][112] = 1
X[115][111] = 1
X[116][115] = 1
X[117][38] = 1
X[119][123] = 1
X[121][113] = 1
X[123][130] = 1
X[124][125] = 1
X[125][131] = 1
X[126][28] = 1
X[127][126] = 1
X[128][36] = 1
X[129][128] = 1
X[130][129] = 1
X[131][132] = 1
X[132][133] = 1
X[133][135] = 1
X[135][183] = 1
X[136][22] = 1
X[140][184] = 1
X[141][24] = 1
X[143][144] = 1
X[144][181] = 1
X[148][149] = 1
X[149][196] = 1
X[156][78] = 1
X[159][163] = 1
X[160][156] = 1
X[161][165] = 1
X[162][169] = 1
X[163][162] = 1
X[164][159] = 1
X[165][160] = 1
X[167][116] = 1
X[169][167] = 1
X[171][173] = 1
X[172][171] = 1
X[173][81] = 1
X[175][172] = 1
X[176][175] = 1
X[179][164] = 1
X[180][179] = 1
X[181][195] = 1
X[183][140] = 1
X[184][185] = 1
X[185][186] = 1
X[186][148] = 1
X[187][188] = 1
X[188][176] = 1
X[189][187] = 1
X[191][189] = 1
X[194][180] = 1
X[195][194] = 1
X[196][191] = 1

Variable y[i][j]
y[9][11] = 1
y[11][13] = 1
y[24][145] = 1
y[70][69] = 1
y[71][70] = 1
y[85][82] = 1
y[149][151] = 1
y[151][152] = 1
y[152][154] = 1
y[190][192] = 1
y[191][190] = 1
y[195][201] = 1
y[196][198] = 1
y[198][199] = 1
y[199][200] = 1

Variable w[i][j]
w[1][1] = 1
w[2][2] = 1
w[3][3] = 1
w[4][4] = 1
w[5][5] = 1
w[6][6] = 1
w[7][7] = 1
w[8][8] = 1
w[9][9] = 1
w[10][10] = 1
w[11][11] = 1
w[13][12] = 1
w[13][13] = 1
w[15][15] = 1
w[16][16] = 1
w[17][17] = 1
w[18][18] = 1
w[19][14] = 1
w[19][19] = 1
w[20][20] = 1
w[22][21] = 1
w[22][22] = 1
w[23][23] = 1
w[24][24] = 1
w[25][25] = 1
w[28][26] = 1
w[28][27] = 1
w[28][28] = 1
w[29][29] = 1
w[30][30] = 1
w[30][31] = 1
w[32][32] = 1
w[33][33] = 1
w[36][34] = 1
w[36][36] = 1
w[38][38] = 1
w[40][40] = 1
w[40][41] = 1
w[42][42] = 1
w[43][43] = 1
w[43][59] = 1
w[45][45] = 1
w[45][47] = 1
w[45][48] = 1
w[45][49] = 1
w[46][44] = 1
w[46][46] = 1
w[50][50] = 1
w[51][51] = 1
w[52][52] = 1
w[54][53] = 1
w[54][54] = 1
w[55][55] = 1
w[56][56] = 1
w[57][57] = 1
w[57][58] = 1
w[59][60] = 1
w[63][62] = 1
w[63][63] = 1
w[64][61] = 1
w[64][64] = 1
w[65][65] = 1
w[66][66] = 1
w[67][67] = 1
w[69][68] = 1
w[69][69] = 1
w[70][70] = 1
w[71][71] = 1
w[71][72] = 1
w[73][73] = 1
w[74][74] = 1
w[75][75] = 1
w[76][76] = 1
w[77][77] = 1
w[78][78] = 1
w[79][79] = 1
w[80][80] = 1
w[81][81] = 1
w[82][82] = 1
w[84][83] = 1
w[84][84] = 1
w[85][85] = 1
w[86][86] = 1
w[88][88] = 1
w[89][89] = 1
w[90][90] = 1
w[91][91] = 1
w[92][92] = 1
w[93][87] = 1
w[93][93] = 1
w[96][95] = 1
w[96][96] = 1
w[97][97] = 1
w[97][101] = 1
w[97][155] = 1
w[100][100] = 1
w[102][35] = 1
w[102][102] = 1
w[104][104] = 1
w[105][105] = 1
w[106][98] = 1
w[106][106] = 1
w[106][109] = 1
w[108][107] = 1
w[108][108] = 1
w[110][94] = 1
w[110][110] = 1
w[111][99] = 1
w[111][111] = 1
w[111][118] = 1
w[112][112] = 1
w[113][113] = 1
w[114][114] = 1
w[115][115] = 1
w[115][166] = 1
w[116][116] = 1
w[117][37] = 1
w[117][39] = 1
w[117][103] = 1
w[117][117] = 1
w[119][119] = 1
w[119][122] = 1
w[121][120] = 1
w[121][121] = 1
w[123][123] = 1
w[124][124] = 1
w[125][125] = 1
w[126][126] = 1
w[127][127] = 1
w[128][128] = 1
w[129][129] = 1
w[130][130] = 1
w[131][131] = 1
w[131][138] = 1
w[132][132] = 1
w[133][133] = 1
w[135][134] = 1
w[135][135] = 1
w[135][170] = 1
w[136][136] = 1
w[136][137] = 1
w[140][139] = 1
w[140][140] = 1
w[141][141] = 1
w[143][142] = 1
w[143][143] = 1
w[144][144] = 1
w[144][146] = 1
w[145][145] = 1
w[148][147] = 1
w[148][148] = 1
w[149][149] = 1
w[149][150] = 1
w[151][151] = 1
w[151][153] = 1
w[152][152] = 1
w[154][154] = 1
w[156][156] = 1
w[159][157] = 1
w[159][159] = 1
w[160][160] = 1
w[161][161] = 1
w[162][158] = 1
w[162][162] = 1
w[163][163] = 1
w[163][168] = 1
w[164][164] = 1
w[165][165] = 1
w[167][167] = 1
w[169][169] = 1
w[171][171] = 1
w[172][172] = 1
w[172][174] = 1
w[173][173] = 1
w[175][175] = 1
w[176][176] = 1
w[176][177] = 1
w[179][179] = 1
w[180][178] = 1
w[180][180] = 1
w[181][181] = 1
w[183][183] = 1
w[184][184] = 1
w[185][185] = 1
w[186][186] = 1
w[187][187] = 1
w[188][188] = 1
w[189][189] = 1
w[190][190] = 1
w[190][197] = 1
w[191][191] = 1
w[192][192] = 1
w[192][193] = 1
w[194][182] = 1
w[194][194] = 1
w[195][195] = 1
w[196][196] = 1
w[198][198] = 1
w[199][199] = 1
w[200][200] = 1
w[201][201] = 1

Variable f[i][j]
f[0][38] = 40
f[2][16] = 35
f[3][24] = 1
f[3][27] = 7
f[4][17] = 1
f[4][29] = 1
f[5][11] = 14
f[6][8] = 37
f[7][20] = 10
f[8][2] = 36
f[11][15] = 13
f[12][21] = 4
f[13][6] = 38
f[15][26] = 12
f[16][36] = 34
f[18][19] = 25
f[18][35] = 1
f[19][1] = 1
f[19][40] = 23
f[20][3] = 9
f[21][4] = 3
f[22][5] = 15
f[22][9] = 1
f[22][14] = 1
f[22][32] = 1
f[23][10] = 1
f[23][31] = 31
f[25][34] = 29
f[26][7] = 11
f[27][39] = 6
f[28][22] = 19
f[30][37] = 21
f[31][25] = 30
f[33][18] = 27
f[34][33] = 28
f[36][23] = 33
f[37][28] = 20
f[38][13] = 39
f[39][12] = 5
f[40][30] = 22

Value of variables for instance: 45ts225
Variable X[i][j]
X[0][1] = 1
X[1][0] = 1

Variable y[i][j]
y[0][2] = 1
y[0][5] = 1
y[0][8] = 1
y[0][11] = 1
y[0][14] = 1
y[0][17] = 1
y[0][20] = 1
y[0][23] = 1
y[0][25] = 1
y[0][27] = 1
y[0][30] = 1
y[0][33] = 1
y[0][36] = 1
y[0][39] = 1
y[0][42] = 1
y[0][45] = 1
y[0][48] = 1
y[0][50] = 1
y[0][52] = 1
y[0][55] = 1
y[0][58] = 1
y[0][61] = 1
y[0][64] = 1
y[0][67] = 1
y[0][70] = 1
y[0][73] = 1
y[0][75] = 1
y[0][77] = 1
y[0][80] = 1
y[0][83] = 1
y[0][86] = 1
y[0][89] = 1
y[0][92] = 1
y[0][95] = 1
y[0][98] = 1
y[0][100] = 1
y[0][105] = 1
y[0][108] = 1
y[0][111] = 1
y[0][114] = 1
y[0][117] = 1
y[0][120] = 1
y[0][123] = 1
y[1][102] = 1
y[30][134] = 1
y[42][43] = 1
y[43][165] = 1

Variable w[i][j]
w[0][0] = 1
w[1][1] = 1
w[1][125] = 1
w[1][126] = 1
w[1][127] = 1
w[2][2] = 1
w[2][3] = 1
w[2][4] = 1
w[5][5] = 1
w[5][6] = 1
w[5][7] = 1
w[5][130] = 1
w[5][131] = 1
w[8][8] = 1
w[8][9] = 1
w[8][10] = 1
w[11][11] = 1
w[11][12] = 1
w[11][13] = 1
w[11][135] = 1
w[11][136] = 1
w[11][137] = 1
w[14][14] = 1
w[14][15] = 1
w[14][16] = 1
w[17][17] = 1
w[17][18] = 1
w[17][19] = 1
w[17][140] = 1
w[17][141] = 1
w[20][20] = 1
w[20][21] = 1
w[20][22] = 1
w[23][23] = 1
w[23][24] = 1
w[23][145] = 1
w[23][146] = 1
w[23][147] = 1
w[25][25] = 1
w[25][26] = 1
w[25][128] = 1
w[25][129] = 1
w[25][150] = 1
w[25][151] = 1
w[27][27] = 1
w[27][28] = 1
w[27][29] = 1
w[30][30] = 1
w[30][31] = 1
w[30][155] = 1
w[30][156] = 1
w[30][157] = 1
w[33][33] = 1
w[33][34] = 1
w[33][35] = 1
w[36][36] = 1
w[36][37] = 1
w[36][38] = 1
w[36][138] = 1
w[36][139] = 1
w[36][160] = 1
w[36][161] = 1
w[39][39] = 1
w[39][40] = 1
w[39][41] = 1
w[42][42] = 1
w[43][43] = 1
w[43][44] = 1
w[43][142] = 1
w[43][143] = 1
w[43][144] = 1
w[45][45] = 1
w[45][46] = 1
w[45][47] = 1
w[48][48] = 1
w[48][49] = 1
w[48][148] = 1
w[48][149] = 1
w[48][170] = 1
w[48][171] = 1
w[50][50] = 1
w[50][51] = 1
w[50][152] = 1
w[50][153] = 1
w[50][154] = 1
w[50][175] = 1
w[50][176] = 1
w[50][177] = 1
w[52][52] = 1
w[52][53] = 1
w[52][54] = 1
w[55][55] = 1
w[55][56] = 1
w[55][57] = 1
w[55][158] = 1
w[55][159] = 1
w[55][180] = 1
w[55][181] = 1
w[58][58] = 1
w[58][59] = 1
w[58][60] = 1
w[61][61] = 1
w[61][62] = 1
w[61][63] = 1
w[61][162] = 1
w[61][163] = 1
w[61][164] = 1
w[61][185] = 1
w[61][186] = 1
w[61][187] = 1
w[64][64] = 1
w[64][65] = 1
w[64][66] = 1
w[67][67] = 1
w[67][68] = 1
w[67][69] = 1
w[67][168] = 1
w[67][169] = 1
w[67][190] = 1
w[67][191] = 1
w[70][70] = 1
w[70][71] = 1
w[70][72] = 1
w[73][73] = 1
w[73][74] = 1
w[73][172] = 1
w[73][173] = 1
w[73][174] = 1
w[73][195] = 1
w[73][196] = 1
w[73][197] = 1
w[75][75] = 1
w[75][76] = 1
w[75][178] = 1
w[75][179] = 1
w[75][200] = 1
w[75][201] = 1
w[77][77] = 1
w[77][78] = 1
w[77][79] = 1
w[80][80] = 1
w[80][81] = 1
w[80][82] = 1
w[80][182] = 1
w[80][183] = 1
w[80][184] = 1
w[80][205] = 1
w[80][206] = 1
w[80][207] = 1
w[83][83] = 1
w[83][84] = 1
w[83][85] = 1
w[86][86] = 1
w[86][87] = 1
w[86][88] = 1
w[86][188] = 1
w[86][189] = 1
w[86][210] = 1
w[86][211] = 1
w[89][89] = 1
w[89][90] = 1
w[89][91] = 1
w[92][92] = 1
w[92][93] = 1
w[92][94] = 1
w[92][192] = 1
w[92][193] = 1
w[92][194] = 1
w[92][215] = 1
w[92][216] = 1
w[92][217] = 1
w[95][95] = 1
w[95][96] = 1
w[95][97] = 1
w[98][98] = 1
w[98][99] = 1
w[98][198] = 1
w[98][199] = 1
w[98][220] = 1
w[98][221] = 1
w[100][100] = 1
w[100][101] = 1
w[100][202] = 1
w[100][203] = 1
w[100][204] = 1
w[102][102] = 1
w[102][103] = 1
w[102][104] = 1
w[105][105] = 1
w[105][106] = 1
w[105][107] = 1
w[105][208] = 1
w[105][209] = 1
w[108][108] = 1
w[108][109] = 1
w[108][110] = 1
w[111][111] = 1
w[111][112] = 1
w[111][113] = 1
w[111][212] = 1
w[111][213] = 1
w[111][214] = 1
w[114][114] = 1
w[114][115] = 1
w[114][116] = 1
w[117][117] = 1
w[117][118] = 1
w[117][119] = 1
w[117][218] = 1
w[117][219] = 1
w[120][120] = 1
w[120][121] = 1
w[120][122] = 1
w[123][123] = 1
w[123][124] = 1
w[123][222] = 1
w[123][223] = 1
w[123][224] = 1
w[134][32] = 1
w[134][132] = 1
w[134][133] = 1
w[134][134] = 1
w[165][165] = 1
w[165][166] = 1
w[165][167] = 1

Variable f[i][j]
f[0][1] = 1
f[0][2] = 2
f[0][3] = 1
f[0][4] = 1
f[0][5] = 1
f[0][6] = 1
f[0][7] = 1
f[0][8] = 1
f[0][9] = 1
f[0][10] = 1
f[0][11] = 1
f[0][12] = 1
f[0][13] = 1
f[0][14] = 1
f[0][15] = 1
f[0][16] = 1
f[0][17] = 1
f[0][18] = 1
f[0][19] = 1
f[0][20] = 1
f[0][21] = 1
f[0][22] = 1
f[0][23] = 1
f[0][24] = 1
f[0][25] = 1
f[0][26] = 1
f[0][27] = 1
f[0][28] = 1
f[0][29] = 1
f[0][30] = 1
f[0][31] = 1
f[0][32] = 1
f[0][33] = 1
f[0][34] = 1
f[0][35] = 1
f[0][36] = 1
f[0][37] = 1
f[0][38] = 1
f[0][39] = 1
f[0][40] = 1
f[0][41] = 1
f[0][43] = 1
f[0][44] = 1
f[0][45] = 1
f[2][42] = 1

Value of variables for instance: 46gr229
Variable X[i][j]
X[0][221] = 1
X[10][50] = 1
X[12][13] = 1
X[13][14] = 1
X[14][94] = 1
X[27][0] = 1
X[29][32] = 1
X[32][34] = 1
X[34][10] = 1
X[50][12] = 1
X[69][29] = 1
X[94][98] = 1
X[98][111] = 1
X[111][27] = 1
X[221][69] = 1

Variable y[i][j]
y[0][2] = 1
y[0][19] = 1
y[0][38] = 1
y[0][41] = 1
y[0][42] = 1
y[0][43] = 1
y[0][49] = 1
y[0][62] = 1
y[0][73] = 1
y[0][110] = 1
y[0][112] = 1
y[0][131] = 1
y[0][138] = 1
y[0][143] = 1
y[0][149] = 1
y[0][151] = 1
y[0][161] = 1
y[0][166] = 1
y[0][186] = 1
y[0][199] = 1
y[0][200] = 1
y[0][201] = 1
y[0][204] = 1
y[0][205] = 1
y[0][208] = 1
y[0][211] = 1
y[0][212] = 1
y[0][216] = 1
y[0][219] = 1
y[0][222] = 1
y[0][223] = 1
y[0][224] = 1
y[0][225] = 1
y[0][226] = 1
y[0][227] = 1
y[0][228] = 1
y[12][1] = 1
y[69][45] = 1

Variable w[i][j]
w[1][1] = 1
w[2][2] = 1
w[2][3] = 1
w[2][4] = 1
w[2][5] = 1
w[2][6] = 1
w[2][7] = 1
w[2][8] = 1
w[2][9] = 1
w[2][11] = 1
w[2][15] = 1
w[2][16] = 1
w[2][17] = 1
w[10][10] = 1
w[10][18] = 1
w[12][12] = 1
w[13][13] = 1
w[14][14] = 1
w[14][25] = 1
w[14][26] = 1
w[19][19] = 1
w[19][20] = 1
w[19][21] = 1
w[19][22] = 1
w[19][23] = 1
w[19][24] = 1
w[19][54] = 1
w[19][55] = 1
w[19][56] = 1
w[19][58] = 1
w[19][59] = 1
w[19][78] = 1
w[19][79] = 1
w[19][80] = 1
w[19][81] = 1
w[19][82] = 1
w[19][83] = 1
w[19][84] = 1
w[19][85] = 1
w[19][86] = 1
w[19][87] = 1
w[19][88] = 1
w[19][91] = 1
w[27][27] = 1
w[27][28] = 1
w[29][29] = 1
w[29][30] = 1
w[29][31] = 1
w[32][32] = 1
w[32][33] = 1
w[32][37] = 1
w[34][34] = 1
w[34][35] = 1
w[34][36] = 1
w[38][38] = 1
w[38][39] = 1
w[38][40] = 1
w[41][41] = 1
w[42][42] = 1
w[43][43] = 1
w[43][44] = 1
w[45][45] = 1
w[45][46] = 1
w[45][47] = 1
w[45][48] = 1
w[45][187] = 1
w[49][49] = 1
w[49][177] = 1
w[49][179] = 1
w[49][180] = 1
w[49][181] = 1
w[49][182] = 1
w[49][183] = 1
w[49][184] = 1
w[49][185] = 1
w[50][50] = 1
w[50][51] = 1
w[50][52] = 1
w[50][53] = 1
w[50][57] = 1
w[50][60] = 1
w[50][61] = 1
w[50][63] = 1
w[62][62] = 1
w[62][64] = 1
w[62][65] = 1
w[62][66] = 1
w[62][67] = 1
w[62][68] = 1
w[62][77] = 1
w[69][69] = 1
w[69][70] = 1
w[69][71] = 1
w[69][72] = 1
w[73][73] = 1
w[73][74] = 1
w[73][75] = 1
w[73][76] = 1
w[73][89] = 1
w[73][90] = 1
w[73][92] = 1
w[73][93] = 1
w[73][102] = 1
w[94][94] = 1
w[94][95] = 1
w[98][96] = 1
w[98][97] = 1
w[98][98] = 1
w[98][99] = 1
w[98][100] = 1
w[98][103] = 1
w[98][104] = 1
w[98][123] = 1
w[110][110] = 1
w[110][113] = 1
w[110][124] = 1
w[110][125] = 1
w[110][126] = 1
w[110][127] = 1
w[110][128] = 1
w[110][129] = 1
w[110][130] = 1
w[110][165] = 1
w[110][170] = 1
w[111][101] = 1
w[111][105] = 1
w[111][106] = 1
w[111][107] = 1
w[111][108] = 1
w[111][109] = 1
w[111][111] = 1
w[112][112] = 1
w[112][114] = 1
w[112][115] = 1
w[112][116] = 1
w[112][117] = 1
w[112][118] = 1
w[112][119] = 1
w[112][120] = 1
w[112][121] = 1
w[112][122] = 1
w[131][131] = 1
w[131][132] = 1
w[131][133] = 1
w[131][134] = 1
w[131][135] = 1
w[131][136] = 1
w[131][137] = 1
w[138][138] = 1
w[138][139] = 1
w[138][140] = 1
w[138][141] = 1
w[138][142] = 1
w[143][143] = 1
w[143][144] = 1
w[143][145] = 1
w[143][146] = 1
w[143][147] = 1
w[143][148] = 1
w[143][150] = 1
w[149][149] = 1
w[149][154] = 1
w[149][155] = 1
w[149][156] = 1
w[149][157] = 1
w[149][203] = 1
w[151][151] = 1
w[151][152] = 1
w[151][153] = 1
w[151][158] = 1
w[151][159] = 1
w[151][160] = 1
w[161][161] = 1
w[161][162] = 1
w[161][163] = 1
w[161][164] = 1
w[161][171] = 1
w[161][172] = 1
w[161][175] = 1
w[161][198] = 1
w[166][166] = 1
w[166][167] = 1
w[166][168] = 1
w[166][169] = 1
w[166][173] = 1
w[166][174] = 1
w[166][176] = 1
w[166][178] = 1
w[186][186] = 1
w[186][188] = 1
w[186][189] = 1
w[186][190] = 1
w[186][191] = 1
w[186][192] = 1
w[186][193] = 1
w[186][194] = 1
w[186][195] = 1
w[186][196] = 1
w[186][197] = 1
w[199][199] = 1
w[200][200] = 1
w[201][201] = 1
w[201][202] = 1
w[201][220] = 1
w[204][204] = 1
w[205][205] = 1
w[205][206] = 1
w[205][207] = 1
w[208][208] = 1
w[208][209] = 1
w[208][210] = 1
w[211][211] = 1
w[212][212] = 1
w[212][213] = 1
w[212][214] = 1
w[212][215] = 1
w[216][216] = 1
w[216][217] = 1
w[216][218] = 1
w[219][219] = 1
w[221][221] = 1
w[222][222] = 1
w[223][223] = 1
w[224][224] = 1
w[225][225] = 1
w[226][226] = 1
w[227][227] = 1
w[228][228] = 1

Variable f[i][j]
f[0][1] = 1
f[0][2] = 1
f[0][3] = 1
f[0][4] = 1
f[0][5] = 1
f[0][8] = 1
f[0][9] = 1
f[0][10] = 1
f[0][12] = 1
f[0][13] = 1
f[0][15] = 1
f[0][16] = 1
f[0][17] = 1
f[0][18] = 1
f[0][19] = 1
f[0][20] = 1
f[0][21] = 1
f[0][22] = 1
f[0][23] = 1
f[0][24] = 1
f[0][25] = 1
f[0][27] = 1
f[0][28] = 1
f[0][29] = 1
f[0][30] = 1
f[0][31] = 1
f[0][34] = 1
f[0][35] = 1
f[0][36] = 1
f[0][38] = 1
f[0][39] = 1
f[0][40] = 1
f[0][42] = 1
f[0][43] = 10
f[0][44] = 1
f[0][45] = 1
f[0][46] = 1
f[7][6] = 1
f[7][41] = 7
f[11][32] = 5
f[26][33] = 1
f[26][37] = 2
f[32][26] = 4
f[37][14] = 1
f[41][11] = 6
f[43][7] = 9

Value of variables for instance: 46pr226
Variable X[i][j]
X[0][5] = 1
X[5][8] = 1
X[8][0] = 1

Variable y[i][j]
y[0][10] = 1
y[0][17] = 1
y[0][19] = 1
y[0][20] = 1
y[0][30] = 1
y[0][37] = 1
y[0][39] = 1
y[0][40] = 1
y[0][41] = 1
y[0][42] = 1
y[0][45] = 1
y[0][48] = 1
y[0][49] = 1
y[0][50] = 1
y[0][56] = 1
y[0][63] = 1
y[0][64] = 1
y[0][65] = 1
y[0][68] = 1
y[0][71] = 1
y[0][73] = 1
y[0][79] = 1
y[0][86] = 1
y[0][102] = 1
y[0][106] = 1
y[0][118] = 1
y[0][132] = 1
y[0][136] = 1
y[0][150] = 1
y[0][154] = 1
y[0][157] = 1
y[0][167] = 1
y[0][175] = 1
y[0][183] = 1
y[0][190] = 1
y[0][193] = 1
y[0][201] = 1
y[0][206] = 1
y[0][215] = 1
y[0][221] = 1
y[5][1] = 1
y[5][24] = 1
y[5][72] = 1
y[8][21] = 1

Variable w[i][j]
w[1][1] = 1
w[1][2] = 1
w[1][3] = 1
w[5][4] = 1
w[5][5] = 1
w[5][6] = 1
w[5][7] = 1
w[8][8] = 1
w[8][9] = 1
w[10][10] = 1
w[10][11] = 1
w[10][12] = 1
w[10][13] = 1
w[10][14] = 1
w[10][15] = 1
w[10][16] = 1
w[10][66] = 1
w[10][67] = 1
w[10][70] = 1
w[17][17] = 1
w[17][18] = 1
w[19][19] = 1
w[20][20] = 1
w[21][21] = 1
w[21][22] = 1
w[21][23] = 1
w[24][24] = 1
w[24][25] = 1
w[24][26] = 1
w[24][27] = 1
w[24][28] = 1
w[24][29] = 1
w[30][30] = 1
w[30][31] = 1
w[30][32] = 1
w[30][33] = 1
w[30][34] = 1
w[30][35] = 1
w[30][36] = 1
w[30][43] = 1
w[30][44] = 1
w[30][47] = 1
w[37][37] = 1
w[37][38] = 1
w[39][39] = 1
w[40][40] = 1
w[41][41] = 1
w[42][42] = 1
w[45][45] = 1
w[45][46] = 1
w[48][48] = 1
